doi,n_xyz_total,n_xyz_matched,n_leaves_total,n_leaves_with_any_label
10.1039/D4QI00613E,60,0,1,0
10.1039/D4QI00614C,2,0,1,0
10.1039/D4QI00637B,3,0,1,0
10.1039/D4QI00684D,10,0,1,0
10.1039/D4QI00701H,108,0,1,0
10.1039/D4QI00742E,1,0,1,0
10.1039/D4QI00743C,4,0,1,0
10.1039/D4QI00800F,2,0,1,0
10.1039/D4QI00810C,3,3,1,1
10.1039/D4QI00812J,1,0,1,0
10.1039/D4QI00836G,3,0,1,0
10.1039/D4QI00840E,1,0,1,0
10.1039/D4QI00842A,1,0,1,0
10.1039/D4QI00853G,21,0,1,0
10.1039/D4QI00868E,2,0,1,0
10.1039/D4QI00925H,1,0,1,0
10.1039/D4QI01017E,21,0,1,0
10.1039/D4QI01022A,1,0,1,0
10.1039/D4QI01028K,1,0,1,0
10.1039/D4QI01196A,4,0,1,0
10.1039/D4QI01203H,1,0,1,0
10.1039/D4QI01218F,2,0,1,0
10.1039/D4QI01255K,3,0,1,0
10.1039/D4QI01261E,1,0,1,0
10.1039/D4QI01335B,4,0,1,0
10.1039/D4QI01427H,1,0,1,0
10.1039/D4QI01435A,1,0,1,0
10.1039/D4QI01545B,1,0,1,0
10.1039/D4QI01551G,5,0,1,0
10.1039/D4QI01552E,1,0,1,0
10.1039/D4QI01558D,204,0,1,0
10.1039/D4QI01563K,13,0,1,0
10.1039/D4QI01576B,3,0,1,0
10.1039/D4QI01698J,3,0,1,0
10.1039/D4QI01729C,2,0,1,0
10.1039/D4QI01747A,4,0,1,0
10.1039/D4QI01796J,8,0,1,0
10.1039/D4QI01806K,1,0,1,0
10.1039/D4QI01808G,1,0,1,0
10.1039/D4QI01818D,1,0,1,0
10.1039/D4QI01882F,14,0,1,0
10.1039/D4QI01951B,5,0,1,0
10.1039/D4QI02064B,1,0,1,0
10.1039/D4QI02070G,1,0,1,0
10.1039/D4QI02102A,1,0,1,0
10.1039/D4QI02131B,57,18,1,1
10.1039/D4QI02202E,24,0,1,0
10.1039/D4QI02230K,1,0,1,0
10.1039/D4QI02234C,7,0,1,0
10.1039/D4QI02245A,2,0,1,0
10.1039/D4QI02258K,8,0,1,0
10.1039/D4QI02261K,15,0,1,0
10.1039/D4QI02293A,2,0,1,0
10.1039/D4QI02332C,1,0,1,0
10.1039/D4QI02353F,8,0,1,0
10.1039/D4QI02415J,2,0,1,0
10.1039/D4QI02426E,2,0,1,0
10.1039/D4QI02527J,2,0,1,0
10.1039/D4QI02566K,258,0,2,0
10.1039/D4QI02568G,1,0,1,0
10.1039/D4QI02624A,13,0,1,0
10.1039/D4QI02643H,15,0,1,0
10.1039/D4QI02705A,1,0,1,0
10.1039/D4QI02730B,1,0,1,0
10.1039/D4QI02796E,38,0,1,0
10.1039/D4QI02802C,2,0,1,0
10.1039/D4QI02853H,21,0,1,0
10.1039/D4QI02881C,2,0,1,0
10.1039/D4QI02904F,1,0,1,0
10.1039/D4QI02908A,6,0,1,0
10.1039/D4QI02972K,1,0,1,0
10.1039/D4QI02982H,5,0,1,0
10.1039/D4QI03005B,1,0,1,0
10.1039/D4QI03104K,26,0,1,0
10.1039/D4QI03125C,1,0,1,0
10.1039/D4QI03170A,5,0,1,0
10.1039/D4QI03204G,10,0,1,0
10.1039/D4QI03225J,14,0,1,0
10.1039/D4QI03234A,9,9,1,1
10.1039/D4QI03242J,1,0,1,0
10.1039/D4QI03353A,1,0,1,0
10.1039/D4QO00014E,34,0,1,0
10.1039/D4QO00032C,19,19,1,1
10.1039/D4QO00049H,10,0,1,0
10.1039/D4QO00050A,32,0,1,0
10.1039/D4QO00073K,25,0,1,0
10.1039/D4QO00103F,32,0,1,0
10.1039/D4QO00114A,2,0,1,0
10.1039/D4QO00147H,61,0,1,0
10.1039/D4QO00148F,6,6,1,1
10.1039/D4QO00177J,16,0,1,0
10.1039/D4QO00219A,10,0,1,0
10.1039/D4QO00220B,7,0,1,0
10.1039/D4QO00244J,13,0,1,0
10.1039/D4QO00260A,16,0,1,0
10.1039/D4QO00294F,13,0,1,0
10.1039/D4QO00317A,6,0,1,0
10.1039/D4QO00351A,6,0,1,0
10.1039/D4QO00368C,12,0,1,0
10.1039/D4QO00370E,7,4,1,1
10.1039/D4QO00374H,33,0,1,0
10.1039/D4QO00410H,35,0,1,0
10.1039/D4QO00411F,18,0,1,0
10.1039/D4QO00419A,2,0,1,0
10.1039/D4QO00421C,19,0,1,0
10.1039/D4QO00424H,27,0,1,0
10.1039/D4QO00428K,31,0,1,0
10.1039/D4QO00440J,79,0,1,0
10.1039/D4QO00460D,2,0,1,0
10.1039/D4QO00463A,9,8,1,1
10.1039/D4QO00468J,16,0,9,0
10.1039/D4QO00475B,16,0,1,0
10.1039/D4QO00484A,1,0,1,0
10.1039/D4QO00486H,44,0,2,0
10.1039/D4QO00489B,17,0,1,0
10.1039/D4QO00503A,20,0,1,0
10.1039/D4QO00504J,33,0,1,0
10.1039/D4QO00537F,12,0,1,0
10.1039/D4QO00555D,131,0,1,0
10.1039/D4QO00558A,160,0,1,0
10.1039/D4QO00567H,312,0,1,0
10.1039/D4QO00582A,2,1,1,1
10.1039/D4QO00616J,9,0,1,0
10.1039/D4QO00647J,49,0,1,0
10.1039/D4QO00648H,38,0,1,0
10.1039/D4QO00652F,5,0,1,0
10.1039/D4QO00660G,115,0,1,0
10.1039/D4QO00661E,20,0,1,0
10.1039/D4QO00668B,34,0,1,0
10.1039/D4QO00681J,4,0,1,0
10.1039/D4QO00683F,31,31,1,1
10.1039/D4QO00687A,27,0,1,0
10.1039/D4QO00688G,68,0,1,0
10.1039/D4QO00702F,96,0,1,0
10.1039/D4QO00710G,5,0,1,0
10.1039/D4QO00740A,40,0,1,0
10.1039/D4QO00741G,53,0,1,0
10.1039/D4QO00743C,51,0,1,0
10.1039/D4QO00751D,24,0,1,0
10.1039/D4QO00753K,37,0,1,0
10.1039/D4QO00777H,40,0,1,0
10.1039/D4QO00780H,122,0,2,0
10.1039/D4QO00784K,33,0,1,0
10.1039/D4QO00791C,34,0,1,0
10.1039/D4QO00816B,75,55,1,1
10.1039/D4QO00826J,22,0,1,0
10.1039/D4QO00874J,25,1,1,1
10.1039/D4QO00940A,12,12,1,1
10.1039/D4QO00950A,72,0,1,0
10.1039/D4QO00958D,33,0,1,0
10.1039/D4QO00984C,17,0,1,0
10.1039/D4QO00996G,9,0,1,0
10.1039/D4QO01047G,23,0,1,0
10.1039/D4QO01061B,12,0,1,0
10.1039/D4QO01076K,18,0,1,0
10.1039/D4QO01079E,30,0,1,0
10.1039/D4QO01099J,7,0,1,0
10.1039/D4QO01155D,214,213,1,1
10.1039/D4QO01162G,22,0,1,0
10.1039/D4QO01169D,1,0,1,0
10.1039/D4QO01175A,22,22,1,1
10.1039/D4QO01207K,43,0,1,0
10.1039/D4QO01209G,16,0,1,0
10.1039/D4QO01219D,38,0,1,0
10.1039/D4QO01256A,12,0,1,0
10.1039/D4QO01260G,39,0,1,0
10.1039/D4QO01275E,6,0,1,0
10.1039/D4QO01278J,4,0,1,0
10.1039/D4QO01286K,10,0,1,0
10.1039/D4QO01291G,39,0,1,0
10.1039/D4QO01296H,44,0,1,0
10.1039/D4QO01303D,28,0,1,0
10.1039/D4QO01325E,45,30,1,1
10.1039/D4QO01345J,2,0,1,0
10.1039/D4QO01347F,32,0,1,0
10.1039/D4QO01369G,17,0,1,0
10.1039/D4QO01402B,6,0,1,0
10.1039/D4QO01451K,196,0,2,0
10.1039/D4QO01452A,18,0,1,0
10.1039/D4QO01459F,16,0,1,0
10.1039/D4QO01497A,17,0,1,0
10.1039/D4QO01512F,37,0,1,0
10.1039/D4QO01518E,16,0,1,0
10.1039/D4QO01522C,22,0,1,0
10.1039/D4QO01528B,2,0,1,0
10.1039/D4QO01551G,26,0,1,0
10.1039/D4QO01555J,21,0,1,0
10.1039/D4QO01566E,6,0,1,0
10.1039/D4QO01579G,67,0,1,0
10.1039/D4QO01585A,54,0,1,0
10.1039/D4QO01606H,20,0,1,0
10.1039/D4QO01623H,1,0,1,0
10.1039/D4QO01715C,7,0,1,0
10.1039/D4QO01722F,8,0,1,0
10.1039/D4QO01734J,30,0,1,0
10.1039/D4QO01751J,1,0,1,0
10.1039/D4QO01767F,24,0,1,0
10.1039/D4QO01775G,33,0,1,0
10.1039/D4QO01794C,158,0,1,0
10.1039/D4QO01799D,2,0,1,0
10.1039/D4QO01810A,13,0,1,0
10.1039/D4QO01851F,17,0,1,0
10.1039/D4QO01852D,7,7,1,1
10.1039/D4QO01870B,2,0,1,0
10.1039/D4QO01873G,3,0,1,0
10.1039/D4QO01877J,17,0,2,0
10.1039/D4QO01906G,55,0,1,0
10.1039/D4QO01921K,27,26,1,1
10.1039/D4QO01931H,30,30,1,1
10.1039/D4QO01939C,16,0,1,0
10.1039/D4QO01959H,7,0,1,0
10.1039/D4QO01964D,8,0,1,0
10.1039/D4QO01971G,15,0,1,0
10.1039/D4QO01979B,2,0,1,0
10.1039/D4QO01980F,13,13,1,1
10.1039/D4QO01986E,12,0,1,0
10.1039/D4QO02019G,3,0,1,0
10.1039/D4QO02020K,3,0,1,0
10.1039/D4QO02023E,52,0,1,0
10.1039/D4QO02027H,7,0,1,0
10.1039/D4QO02071E,2,0,1,0
10.1039/D4QO02072C,30,0,1,0
10.1039/D4QO02076F,22,0,1,0
10.1039/D4QO02099E,28,0,1,0
10.1039/D4QO02104E,4,0,1,0
10.1039/D4QO02119C,32,0,1,0
10.1039/D4QO02123A,37,0,1,0
10.1039/D4QO02145B,2,0,1,0
10.1039/D4QO02148G,11,0,1,0
10.1039/D4QO02168A,230,0,1,0
10.1039/D4QO02170C,90,0,1,0
10.1039/D4QO02179G,7,0,1,0
10.1039/D4QO02219J,84,0,1,0
10.1039/D4QO02236J,106,0,1,0
10.1039/D4QO02256D,4,0,1,0
10.1039/D4QO02258K,3,0,1,0
10.1039/D4QO02261K,28,0,1,0
10.1039/D4QO02270J,5,0,1,0
10.1039/D4QO02280G,10,0,1,0
10.1039/D4QO02291B,22,0,1,0
10.1039/D4QO02319F,25,0,1,0
10.1039/D4QO02320J,36,0,1,0
10.1039/D4QO02325K,3,0,1,0
10.1039/D4QO02326A,18,0,1,0
10.1039/D4QO02329C,5,0,1,0
10.1039/D4QO02332C,11,0,1,0
10.1039/D4QO02335H,14,0,1,0
10.1039/D4QO02342K,104,0,1,0
10.1039/D4QO02344G,61,61,1,1
10.1039/D4QO02352H,136,0,1,0
10.1039/D4QO02362E,6,0,1,0
10.1039/D4QO02401J,9,0,1,0
10.1039/D4QO02444C,5,0,1,0
10.1039/D4RA00066H,22,0,1,0
10.1039/D4RA00287C,6,0,1,0
10.1039/D4RA00708E,44,0,1,0
10.1039/D4RA00716F,2,0,1,0
10.1039/D4RA00719K,8,0,1,0
10.1039/D4RA00903G,9,0,1,0
10.1039/D4RA01070A,2,0,1,0
10.1039/D4RA01178C,128,0,1,0
10.1039/D4RA01202J,9,0,1,0
10.1039/D4RA01391C,66,0,1,0
10.1039/D4RA01410C,11,0,1,0
10.1039/D4RA01457J,1,0,1,0
10.1039/D4RA01471E,2,0,1,0
10.1039/D4RA01515K,503,0,1,0
10.1039/D4RA01754D,1,0,1,0
10.1039/D4RA02009J,16,0,1,0
10.1039/D4RA02063D,1,0,1,0
10.1039/D4RA02151G,4,0,2,0
10.1039/D4RA02211D,12,0,1,0
10.1039/D4RA02241F,2,0,1,0
10.1039/D4RA02250E,8,0,1,0
10.1039/D4RA02252A,18,18,1,1
10.1039/D4RA02668C,11,0,1,0
10.1039/D4RA02877E,16,0,1,0
10.1039/D4RA03011G,12,0,1,0
10.1039/D4RA03245D,10,0,1,0
10.1039/D4RA03334E,4,0,1,0
10.1039/D4RA03394A,6,0,1,0
10.1039/D4RA03676J,221,0,1,0
10.1039/D4RA03735A,1,0,1,0
10.1039/D4RA03961K,1,0,1,0
10.1039/D4RA04011B,16,0,1,0
10.1039/D4RA04059G,2,0,1,0
10.1039/D4RA04217D,16,0,1,0
10.1039/D4RA04252B,1,0,1,0
10.1039/D4RA04357J,3,0,1,0
10.1039/D4RA04534C,22,0,1,0
10.1039/D4RA04563G,2,0,1,0
10.1039/D4RA04606D,6,0,1,0
10.1039/D4RA04727C,6,0,1,0
10.1039/D4RA04808C,1,0,1,0
10.1039/D4RA04980B,1,0,1,0
10.1039/D4RA05287K,31,0,2,0
10.1039/D4RA05290K,7,0,1,0
10.1039/D4RA05322B,16,0,1,0
10.1039/D4RA05365F,1,0,1,0
10.1039/D4RA05482B,16,0,1,0
10.1039/D4RA05505E,3,0,1,0
10.1039/D4RA05565A,31,0,1,0
10.1039/D4RA06062H,4,0,1,0
10.1039/D4RA06073C,7,0,1,0
10.1039/D4RA06077F,4,0,1,0
10.1039/D4RA06148A,1,0,1,0
10.1039/D4RA06228K,13,0,1,0
10.1039/D4RA06345G,11,0,1,0
10.1039/D4RA06541G,72,0,1,0
10.1039/D4RA06552B,40,0,1,0
10.1039/D4RA06577H,4,4,1,1
10.1039/D4RA06676F,12,0,1,0
10.1039/D4RA06728B,2,0,1,0
10.1039/D4RA06783E,8,0,1,0
10.1039/D4RA06893A,8,0,1,0
10.1039/D4RA07008A,13,12,1,1
10.1039/D4RA07062C,1,0,1,0
10.1039/D4RA07068B,3,0,1,0
10.1039/D4RA07126C,1,0,1,0
10.1039/D4RA07404A,64,0,1,0
10.1039/D4RA07416E,1,0,1,0
10.1039/D4RA07557A,3,0,1,0
10.1039/D4RA07625G,88,0,1,0
10.1039/D4RA07780F,5,4,1,1
10.1039/D4RA07985J,177,0,1,0
10.1039/D4RA08633C,1,0,1,0
10.1039/D4RA08784D,1,0,1,0
10.1039/D4RA09111F,1,0,1,0
10.1039/D4RE00020J,3,0,1,0
10.1039/D4RE00096J,2,0,1,0
10.1039/D4RE00378K,2,0,1,0
10.1039/D4RE00385C,38,0,1,0
10.1039/D4RE00387J,20,0,1,0
10.1039/D4RE00397G,2,0,1,0
10.1039/D4RE00406J,17,0,1,0
10.1039/D4RE00592A,3,0,1,0
10.1039/D4SC00023D,1,0,1,0
10.1039/D4SC00043A,7,0,1,0
10.1039/D4SC00051J,4,0,1,0
10.1039/D4SC00064A,11,0,1,0
10.1039/D4SC00090K,37,30,1,1
10.1039/D4SC00101J,3,0,1,0
10.1039/D4SC00102H,1,0,1,0
10.1039/D4SC00151F,25,0,1,0
10.1039/D4SC00165F,24,9,1,1
10.1039/D4SC00197D,19,0,1,0
10.1039/D4SC00201F,12,0,1,0
10.1039/D4SC00403E,51,0,1,0
10.1039/D4SC00424H,1,0,1,0
10.1039/D4SC00489B,48,0,1,0
10.1039/D4SC00500G,1,0,1,0
10.1039/D4SC00535J,5,0,1,0
10.1039/D4SC00543K,33,0,1,0
10.1039/D4SC00571F,222,0,1,0
10.1039/D4SC00581C,49,0,1,0
10.1039/D4SC00642A,10,0,1,0
10.1039/D4SC00701H,10,4,7,4
10.1039/D4SC00723A,44,0,1,0
10.1039/D4SC00733F,25,0,1,0
10.1039/D4SC00748D,26,0,1,0
10.1039/D4SC00822G,27,0,1,0
10.1039/D4SC00823E,16,0,1,0
10.1039/D4SC00870G,3,2,1,1
10.1039/D4SC00883A,18,17,1,1
10.1039/D4SC00925H,36,0,1,0
10.1039/D4SC00951G,2,0,1,0
10.1039/D4SC00990H,24,0,1,0
10.1039/D4SC01004C,29,0,1,0
10.1039/D4SC01025F,4,0,1,0
10.1039/D4SC01040J,4,0,1,0
10.1039/D4SC01046A,5,0,1,0
10.1039/D4SC01087F,24,0,1,0
10.1039/D4SC01127A,16,0,1,0
10.1039/D4SC01141D,15,15,1,1
10.1039/D4SC01158A,14,0,1,0
10.1039/D4SC01220H,4,0,1,0
10.1039/D4SC01286K,13,0,1,0
10.1039/D4SC01343C,5,0,1,0
10.1039/D4SC01348D,20,0,1,0
10.1039/D4SC01369G,2,0,1,0
10.1039/D4SC01370K,11,0,2,0
10.1039/D4SC01410C,15,0,1,0
10.1039/D4SC01422G,29,0,1,0
10.1039/D4SC01503G,53,0,1,0
10.1039/D4SC01515K,14,0,1,0
10.1039/D4SC01578A,37,0,1,0
10.1039/D4SC01704H,9,0,1,0
10.1039/D4SC01731E,10,0,1,0
10.1039/D4SC01814A,3,0,1,0
10.1039/D4SC01896F,2,0,1,0
10.1039/D4SC01937G,39,0,1,0
10.1039/D4SC01953A,21,0,1,0
10.1039/D4SC01986E,15,0,1,0
10.1039/D4SC01993H,43,0,1,0
10.1039/D4SC02084G,9,0,1,0
10.1039/D4SC02092H,1,0,1,0
10.1039/D4SC02170C,4,0,1,0
10.1039/D4SC02173H,1,0,1,0
10.1039/D4SC02194K,20,0,1,0
10.1039/D4SC02206H,8,0,1,0
10.1039/D4SC02212B,12,0,1,0
10.1039/D4SC02351J,4,0,1,0
10.1039/D4SC02360A,26,26,1,1
10.1039/D4SC02380C,5,0,1,0
10.1039/D4SC02412E,21,0,1,0
10.1039/D4SC02416H,45,0,1,0
10.1039/D4SC02458C,1,0,1,0
10.1039/D4SC02497D,12,0,1,0
10.1039/D4SC02527J,3,0,1,0
10.1039/D4SC02536A,56,0,1,0
10.1039/D4SC02545H,9,0,1,0
10.1039/D4SC02562H,18,0,1,0
10.1039/D4SC02577F,82,0,1,0
10.1039/D4SC02597K,2,0,1,0
10.1039/D4SC02602K,137,0,1,0
10.1039/D4SC02629B,17,0,1,0
10.1039/D4SC02638A,47,0,2,0
10.1039/D4SC02732A,15,0,1,0
10.1039/D4SC02784A,4,0,1,0
10.1039/D4SC02785J,22,0,1,0
10.1039/D4SC02787F,4,0,1,0
10.1039/D4SC02794A,1,0,1,0
10.1039/D4SC02802C,54,0,1,0
10.1039/D4SC02814G,5,0,1,0
10.1039/D4SC02830A,12,0,1,0
10.1039/D4SC02840F,1,0,1,0
10.1039/D4SC02842B,68,0,1,0
10.1039/D4SC02882A,14,0,1,0
10.1039/D4SC02962C,10,0,1,0
10.1039/D4SC02982H,10,0,2,0
10.1039/D4SC02985B,42,0,1,0
10.1039/D4SC02999B,12,0,1,0
10.1039/D4SC03005B,27,0,1,0
10.1039/D4SC03049D,5,0,1,0
10.1039/D4SC03085K,43,0,1,0
10.1039/D4SC03163F,28,0,1,0
10.1039/D4SC03183K,21,0,1,0
10.1039/D4SC03190C,40,0,1,0
10.1039/D4SC03222E,6,0,1,0
10.1039/D4SC03232B,18,0,1,0
10.1039/D4SC03290J,12,0,1,0
10.1039/D4SC03292F,9,0,1,0
10.1039/D4SC03329A,49,0,1,0
10.1039/D4SC03352C,27,0,1,0
10.1039/D4SC03364G,16,0,1,0
10.1039/D4SC03378G,3,0,1,0
10.1039/D4SC03438D,18,0,1,0
10.1039/D4SC03449J,15,15,1,1
10.1039/D4SC03460K,20,0,1,0
10.1039/D4SC03478C,6,0,1,0
10.1039/D4SC03496A,2,0,1,0
10.1039/D4SC03516J,2,0,1,0
10.1039/D4SC03518F,37,0,2,0
10.1039/D4SC03527E,2,0,1,0
10.1039/D4SC03546A,3,0,1,0
10.1039/D4SC03630A,3,0,1,0
10.1039/D4SC03665D,34,0,1,0
10.1039/D4SC03743J,10,0,1,0
10.1039/D4SC03746D,7,0,1,0
10.1039/D4SC03781B,22,0,1,0
10.1039/D4SC03786C,6,0,1,0
10.1039/D4SC03859B,190,0,189,0
10.1039/D4SC03861D,1,1,1,1
10.1039/D4SC03873H,246,0,1,0
10.1039/D4SC03907F,7,0,1,0
10.1039/D4SC03948C,90,0,1,0
10.1039/D4SC04034A,30,0,1,0
10.1039/D4SC04098H,12,0,1,0
10.1039/D4SC04103H,6,0,1,0
10.1039/D4SC04190A,64,0,1,0
10.1039/D4SC04196H,21,0,1,0
10.1039/D4SC04197F,29,0,1,0
10.1039/D4SC04211E,81,0,1,0
10.1039/D4SC04222K,88,0,1,0
10.1039/D4SC04257C,37,0,1,0
10.1039/D4SC04306E,8,0,1,0
10.1039/D4SC04329D,21,0,1,0
10.1039/D4SC04344H,7,0,1,0
10.1039/D4SC04345F,64,0,2,0
10.1039/D4SC04357J,30,0,1,0
10.1039/D4SC04358H,3,0,1,0
10.1039/D4SC04374J,46,0,1,0
10.1039/D4SC04401K,3,0,1,0
10.1039/D4SC04416A,8,0,1,0
10.1039/D4SC04461D,10,0,1,0
10.1039/D4SC04570J,18,0,1,0
10.1039/D4SC04589K,1,0,1,0
10.1039/D4SC04629C,121,0,1,0
10.1039/D4SC04755A,1,0,1,0
10.1039/D4SC04794J,2,0,1,0
10.1039/D4SC04796F,1,0,1,0
10.1039/D4SC04799K,5,0,1,0
10.1039/D4SC04829F,25,0,1,0
10.1039/D4SC04852K,234,0,1,0
10.1039/D4SC04880F,1,0,1,0
10.1039/D4SC04900D,10,0,1,0
10.1039/D4SC04980B,19,0,1,0
10.1039/D4SC05047A,17,0,1,0
10.1039/D4SC05049E,10,0,1,0
10.1039/D4SC05060F,2,0,1,0
10.1039/D4SC05067C,27,0,1,0
10.1039/D4SC05092D,18,0,1,0
10.1039/D4SC05111D,4,0,1,0
10.1039/D4SC05128A,1,0,1,0
10.1039/D4SC05144K,88,0,1,0
10.1039/D4SC05190D,21,0,1,0
10.1039/D4SC05222F,1,0,1,0
10.1039/D4SC05286B,1,0,1,0
10.1039/D4SC05329J,1,0,1,0
10.1039/D4SC05337K,91,0,1,0
10.1039/D4SC05346J,8,4,2,1
10.1039/D4SC05396F,10,0,1,0
10.1039/D4SC05486E,26,0,1,0
10.1039/D4SC05491A,51,0,1,0
10.1039/D4SC05524A,32,0,2,0
10.1039/D4SC05558F,31,0,1,0
10.1039/D4SC05623J,76,0,1,0
10.1039/D4SC05657D,14,0,1,0
10.1039/D4SC05715E,10,0,1,0
10.1039/D4SC05740F,32,0,1,0
10.1039/D4SC05760K,67,1,1,1
10.1039/D4SC05766J,19,0,1,0
10.1039/D4SC05860G,50,0,2,0
10.1039/D4SC05867D,6,0,1,0
10.1039/D4SC05884D,3,0,1,0
10.1039/D4SC05890A,6,0,1,0
10.1039/D4SC05920D,70,0,1,0
10.1039/D4SC05982D,7,0,1,0
10.1039/D4SC06005A,2,0,1,0
10.1039/D4SC06150K,14,0,1,0
10.1039/D4SC06219A,13,12,1,1
10.1039/D4SC06278G,27,0,1,0
10.1039/D4SC06281G,22,0,1,0
10.1039/D4SC06335J,19,0,1,0
10.1039/D4SC06339B,2,0,1,0
10.1039/D4SC06354F,1,0,1,0
10.1039/D4SC06360K,1,0,1,0
10.1039/D4SC06389A,7,0,1,0
10.1039/D4SC06391K,19,0,1,0
10.1039/D4SC06462C,20,0,1,0
10.1039/D4SC06550F,3,0,1,0
10.1039/D4SC06581F,33,0,1,0
10.1039/D4SC06670G,10,0,1,0
10.1039/D4SC06684G,3,0,1,0
10.1039/D4SC06780K,5,5,1,1
10.1039/D4SC06833E,23,0,1,0
10.1039/D4SC06849A,6,6,1,1
10.1039/D4SC06894G,7,0,7,0
10.1039/D4SC06902A,1,0,1,0
10.1039/D4SC06949H,6,0,1,0
10.1039/D4SC07002J,23,0,1,0
10.1039/D4SC07011A,2,0,1,0
10.1039/D4SC07048H,28,0,1,0
10.1039/D4SC07077A,1,0,1,0
10.1039/D4SC07106A,13,0,1,0
10.1039/D4SC07116F,27,0,1,0
10.1039/D4SC07127A,14,2,1,1
10.1039/D4SC07165D,4,0,1,0
10.1039/D4SC07226J,18,0,1,0
10.1039/D4SC07333A,23,2,1,1
10.1039/D4SC07518H,19,17,1,1
10.1039/D4SC07525K,8,0,1,0
10.1039/D4SC07559E,3,0,1,0
10.1039/D4SC07652D,3,0,1,0
10.1039/D4SC07655A,3,0,1,0
10.1039/D4SC07818G,4,0,1,0
10.1039/D4SC07825J,3,0,1,0
10.1039/D4SC07864K,2,0,1,0
10.1039/D4SC07900K,33,0,1,0
10.1039/D4SC07938H,172,0,1,0
10.1039/D4SC07994A,19,0,1,0
10.1039/D4SC07995G,3,0,1,0
10.1039/D4SC08021A,3,0,1,0
10.1039/D4SC08094G,1,0,1,0
10.1039/D4SC08139K,3,0,1,0
10.1039/D4SC08151J,2,0,1,0
10.1039/D4SC08197H,6,0,1,0
10.1039/D4SC08205B,3,0,1,0
10.1039/D4SC08215J,4,0,1,0
10.1039/D4SC08227C,30,0,4,0
10.1039/D4SC08243E,12,0,1,0
10.1039/D4SC08253B,1,0,1,0
10.1039/D4SC08332F,1,0,1,0
10.1039/D4SC08407A,86,0,1,0
10.1039/D4SC08416K,2,1,1,1
10.1039/D4SC08443H,20,0,1,0
10.1039/D4SC08449G,23,0,1,0
10.1039/D4SC08473J,2,0,1,0
10.1039/D4SC08496A,10,2,1,1
10.1039/D4SC08502G,22,0,1,0
10.1039/D4SC08522A,32,0,1,0
10.1039/D4SC08547G,2,0,1,0
10.1039/D4SC08607D,2,0,1,0
10.1039/D4SC08610D,2,0,1,0
10.1039/D4SC08612K,12,0,1,0
10.1039/D4SC08637F,57,0,1,0
10.1039/D4SC08814J,19,0,1,0
10.1039/D4TA00149D,5,0,1,0
10.1039/D4TA00152D,1,0,1,0
10.1039/D4TA00199K,3,0,1,0
10.1039/D4TA00259H,4,0,1,0
10.1039/D4TA00430B,1,0,1,0
10.1039/D4TA00443D,2,0,1,0
10.1039/D4TA00454J,2,0,1,0
10.1039/D4TA00502C,1,0,1,0
10.1039/D4TA00570H,2,0,1,0
10.1039/D4TA00586D,3,0,1,0
10.1039/D4TA00676C,1,0,1,0
10.1039/D4TA00710G,1,0,1,0
10.1039/D4TA00737A,14,0,1,0
10.1039/D4TA00772G,1,0,1,0
10.1039/D4TA00982G,1,1,1,1
10.1039/D4TA01075B,2,0,1,0
10.1039/D4TA01184H,1,0,1,0
10.1039/D4TA01248H,18,0,1,0
10.1039/D4TA01491J,1,0,1,0
10.1039/D4TA01689K,2,0,1,0
10.1039/D4TA01808G,1,0,1,0
10.1039/D4TA01961J,1,0,1,0
10.1039/D4TA02037E,7,0,1,0
10.1039/D4TA02042A,1,0,1,0
10.1039/D4TA02109F,1,0,1,0
10.1039/D4TA02122C,3,0,1,0
10.1039/D4TA02256D,3,1,1,1
10.1039/D4TA02261K,4,0,1,0
10.1039/D4TA02383H,2,0,1,0
10.1039/D4TA02610A,1,0,1,0
10.1039/D4TA02639J,1,0,1,0
10.1039/D4TA02737J,4,0,1,0
10.1039/D4TA02800G,1,0,1,0
10.1039/D4TA02821J,3,0,1,0
10.1039/D4TA02861A,1,0,1,0
10.1039/D4TA02984D,2,0,1,0
10.1039/D4TA03146F,1,0,1,0
10.1039/D4TA03188A,14,0,1,0
10.1039/D4TA03313B,1,0,1,0
10.1039/D4TA03613A,1,0,1,0
10.1039/D4TA03686G,2,0,1,0
10.1039/D4TA03697B,1,0,1,0
10.1039/D4TA03780D,1,0,1,0
10.1039/D4TA03803G,3,0,1,0
10.1039/D4TA03976A,17,12,1,1
10.1039/D4TA04202F,1,0,1,0
10.1039/D4TA04224G,5,0,1,0
10.1039/D4TA04256E,5,0,1,0
10.1039/D4TA04263H,2,0,1,0
10.1039/D4TA04275A,1,0,1,0
10.1039/D4TA04302B,1,0,1,0
10.1039/D4TA04384G,1,0,1,0
10.1039/D4TA04445B,1,0,1,0
10.1039/D4TA04541F,1,0,1,0
10.1039/D4TA04550E,1,0,1,0
10.1039/D4TA04685D,3,0,1,0
10.1039/D4TA04737K,2,0,1,0
10.1039/D4TA04756G,3,0,1,0
10.1039/D4TA04816D,11,0,1,0
10.1039/D4TA04897K,2,0,1,0
10.1039/D4TA04913F,4,0,1,0
10.1039/D4TA04925J,1,0,1,0
10.1039/D4TA05064A,3,0,1,0
10.1039/D4TA05081A,4,0,1,0
10.1039/D4TA05114A,2,0,1,0
10.1039/D4TA05122J,1,0,1,0
10.1039/D4TA05268D,2,0,1,0
